Dataset,Cohort Size,Num Features,Method,Feature Name,Score
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G0,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_13,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_17,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_5,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_21,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_28,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_15,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_18,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_11_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_72,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_3,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_8,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_7_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_22,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_22,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_15,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_Other,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_14,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_21,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_13,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_4,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_3_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_10,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_9_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_23,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_19,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_8_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_16,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_35,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_12,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Henderson,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Hill,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G0_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G0_9,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G0,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Other,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Cameron,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Midland,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Jefferson,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Liberty,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_8,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Ellis,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_McLennan,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Hardin,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Denton,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Comal,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Bowie,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),COUNTY_NAME_Brown,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G0_2,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G0_Other,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_11,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_16,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_22,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_11,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_Other,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_5,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_21,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_3_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_9_1,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_9,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_8,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_16,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_22,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_7,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_6,0.0
Complete Cohort,62449,754,Lasso (L1 LogReg),Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_35,0.0
Complete Cohort,62449,754,Random Forest Importance,Days_Cared_For,0.16907533556698254
Complete Cohort,62449,754,Random Forest Importance,elix_swiss_score,0.01928493514431358
Complete Cohort,62449,754,Random Forest Importance,elix_swiss_ageadj,0.01910264998524124
Complete Cohort,62449,754,Random Forest Importance,elix_quan_ageadj,0.017264579167171713
Complete Cohort,62449,754,Random Forest Importance,elix_quan_score,0.014971691509316256
Complete Cohort,62449,754,Random Forest Importance,Agency_Medicare_Number_freq,0.01370182053825973
Complete Cohort,62449,754,Random Forest Importance,chf,0.012248059479977686
Complete Cohort,62449,754,Random Forest Importance,Facility_Internal_ID_freq,0.01187962899429002
Complete Cohort,62449,754,Random Forest Importance,charlson_score,0.011671843405266204
Complete Cohort,62449,754,Random Forest Importance,Age,0.010745402016269653
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_26,0.009760994064346884
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_17,0.009451325893276885
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_20,0.009348109447124291
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_06,0.009287541936801756
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_11,0.009269185255114677
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_32,0.00904662187031317
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_09,0.008711094588410328
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_24,0.008439901954088664
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_04,0.00840442710489316
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_15,0.00840168438347573
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_28,0.00830796937503494
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_27,0.008275800031373856
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_02,0.00824677534245289
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_08,0.008206436025454142
Complete Cohort,62449,754,Random Forest Importance,charlson_survival_10yr,0.00818840828101778
Complete Cohort,62449,754,Random Forest Importance,hypc,0.008128193867681054
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_19,0.008096041653092294
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_18,0.008047906385292463
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_30,0.007991879265250846
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_03,0.007920879532590151
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_01,0.007873232239070693
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_25,0.007731470956493191
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_10,0.007633955085926451
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_13,0.007535396467128882
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_23,0.007496018574843983
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_05,0.007440997345209379
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_14,0.00741708856437199
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_31,0.007371743981325363
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_16,0.007319301552115678
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_22,0.007289947140574195
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_21,0.007272494321166959
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_07,0.0072090596121750575
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_12,0.007022771600774633
Complete Cohort,62449,754,Random Forest Importance,hicd_bert_emb_29,0.006543875706797726
Complete Cohort,62449,754,Random Forest Importance,charlson_ageadj,0.005423901052198277
Complete Cohort,62449,754,Random Forest Importance,Submitted_HIPPS_Code_Other,0.005153053312788811
Complete Cohort,62449,754,Random Forest Importance,hypunc,0.005041389825463275
Complete Cohort,62449,754,Random Forest Importance,rend,0.004518904553838252
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_BROADBAND_ONLY,0.003878742552625274
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_INC50_ABOVE65,0.003773604792685853
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_ABOVE65,0.003626908854611185
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HEALTH_INC_138_199,0.0036104791472869662
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_1PERS,0.0035190820905806487
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_POV_OTHER,0.003489509113479983
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_INTERNET_NO_SUBS,0.0034806107856407056
Complete Cohort,62449,754,Random Forest Importance,copd,0.003473858382316502
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HEALTH_INC_200_399,0.0034196321439838224
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_GRANDP_RESPS_P,0.0034172874769205874
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_OTHER_COMP,0.003357214456937475
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_POV_WHITE,0.0032804581624937094
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_CHILD_1FAM,0.0032761903281893403
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_CELLULAR,0.003250223620792373
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_KID_1PRNT,0.0032231099078553122
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_GRANDP_NO_RESPS,0.003204378718445182
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_CELLULAR_ONLY,0.003203258268766561
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_COLLEGE_ASSOCIATE_DGR,0.00319688780943735
Complete Cohort,62449,754,Random Forest Importance,ACS_TOT_GRANDCHILDREN_GP,0.003187880699282462
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_BACHELOR_DGR,0.0031686478181757426
Complete Cohort,62449,754,Random Forest Importance,ACS_TOT_POP_POV,0.0031537342629147547
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_NO_FD_STMP_BLW_POV,0.0031462147600123218
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_PUB_ASSIST,0.003145706537870812
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_LIMIT_ENGLISH,0.003134645678732367
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_POV_HISPANIC,0.0031307673655269048
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_POV_MULTI,0.003109917709570519
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_NONVET_POV_18_64,0.0031095577434826203
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_SMARTPHONE_ONLY,0.0030817495476179787
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_SAT_INTERNET,0.0030633991444244564
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_1FAM_FOOD_STMP,0.0030592518119415043
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_VET_HS,0.00305280200663613
Complete Cohort,62449,754,Random Forest Importance,ByDiscipline_RN,0.0030508799055974645
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_TABLET_ONLY,0.003045699100072408
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_PERSON_INC_100_124,0.0029786952186307836
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_NO_COMP_DEV,0.0029668498562527034
Complete Cohort,62449,754,Random Forest Importance,POP_RUR,0.002964620637690507
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_LT_HS,0.0029614036412725837
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_ALONE_ABOVE65,0.002952495920149625
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_0,0.0029035965654674273
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_PERSON_INC_125_199,0.0028700207584019177
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_GRADUATE_DGR,0.002867521130659178
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_INC50,0.0028478949195824745
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HS_GRADUATE,0.0028275024260235337
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_TABLET,0.0028226667179133817
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_NO_WORK_NO_SCHL_16_19,0.002810907199677411
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_PC_ONLY,0.0027689291346158712
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_POSTHS_ED,0.0027653145983633307
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_VET_POV_18_64,0.002732855057353831
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_BROADBAND,0.002706506944296842
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_VET_BACHELOR,0.0026858870007488976
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_VET_COLLEGE,0.002682476753215782
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_INTERNET,0.0026730499694679138
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_SMARTPHONE,0.002662905847224909
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_NO_INTERNET,0.002657050153544878
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_POV_AIAN,0.002651029521109077
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_GRANDP_RESPS_NO_P,0.0026478286061596525
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_FOOD_STMP_BLW_POV,0.002631479965544359
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HEALTH_INC_ABOVE400,0.002617607418682008
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_CHILDREN_GRANDPARENT,0.0026099839776271643
Complete Cohort,62449,754,Random Forest Importance,POPPCT_URB,0.0024938650534063202
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_DIAL_INTERNET_ONLY,0.0024884193172999116
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G0_2,0.0024676218244677074
Complete Cohort,62449,754,Random Forest Importance,POPPCT_RUR,0.0023944219524960845
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HEALTH_INC_BELOW137,0.002367797359915244
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_POV_BLACK,0.0023489938102909625
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_PERSON_INC_ABOVE200,0.002301816676804687
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_PERSON_INC_BELOW99,0.0022599387212177634
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_POV_ASIAN,0.0022152905907690105
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_0,0.0021030905020258932
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_PC,0.00197441222160502
Complete Cohort,62449,754,Random Forest Importance,POP_URB,0.0019705465634583612
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_POV_NHPI,0.0018614093214812035
Complete Cohort,62449,754,Random Forest Importance,canc,0.0017654067472610546
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_Other,0.001715366755138899
Complete Cohort,62449,754,Random Forest Importance,Submitted_HIPPS_Code_1CHKW,0.0017031996641497414
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_2,0.0016265461518748631
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G0,0.0016067659484356122
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_0,0.0016056328088143925
Complete Cohort,62449,754,Random Forest Importance,ACS_PCT_HH_OTHER_COMP_ONLY,0.0015766065646809731
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G0,0.0014629535743731668
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_1,0.001393370927028197
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_28,0.0013560199644549436
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_0,0.001349031725415181
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G0,0.0013121839838949186
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_29,0.0013085587414403057
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_Other,0.0012955073030170257
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G2_Other,0.0012893781388031158
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_1,0.0012182950438628483
Complete Cohort,62449,754,Random Forest Importance,ond,0.0012044760168901194
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_116,0.001198117454067459
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_1,0.0011778555523529327
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G0,0.001156540273664712
Complete Cohort,62449,754,Random Forest Importance,carit,0.001102447123344231
Complete Cohort,62449,754,Random Forest Importance,Submitted_HIPPS_Code_1CHKS,0.0010745480138930734
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_27,0.0010676334796620533
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_1,0.001058900073516181
Complete Cohort,62449,754,Random Forest Importance,BMI_Category_Overweight,0.0010317653742596409
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_1,0.0010259179791957508
Complete Cohort,62449,754,Random Forest Importance,ld,0.0010253864744140101
Complete Cohort,62449,754,Random Forest Importance,Gender_Male,0.00101660742155411
Complete Cohort,62449,754,Random Forest Importance,BMI_Category_Normal_weight,0.0010006167991893403
Complete Cohort,62449,754,Random Forest Importance,BMI_Category_Obese_Class2,0.0009907050513818082
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G0,0.0009869168517275106
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_1,0.0009587741771149707
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_11,0.0009575572506510728
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_1,0.0009484443687046603
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_28,0.0009256064605444174
Complete Cohort,62449,754,Random Forest Importance,White,0.0009251132724890659
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G0_1,0.000910547246625703
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_0,0.0009088076336647587
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_27,0.0009063753323591113
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G0,0.000892732485291457
Complete Cohort,62449,754,Random Forest Importance,Hispanic_or_Latino,0.0008813785088408926
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_1,0.0008728098684675043
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G1_2,0.0008517460630522955
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_1,0.000851304066943141
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_Other,0.0008330205946738054
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_1,0.0008233623017829951
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_5,0.0008168915159998669
Complete Cohort,62449,754,Random Forest Importance,BMI_Category_Obese_Class3,0.0008068587667188379
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_1,0.0007998657479951562
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_29,0.0007983527276238052
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_Other,0.0007938955563982215
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_Other,0.0007873655211460503
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G1_2,0.0007854633665869787
Complete Cohort,62449,754,Random Forest Importance,Submitted_HIPPS_Code_1BHKS,0.0007622244321701582
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_0,0.0007582795759499164
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G1_2,0.0007521593859172509
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_28,0.0007469977975877454
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_9,0.000745533436644445
Complete Cohort,62449,754,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_28,0.0007436755074165732
Complete Cohort,62449,754,Random Forest Importance,dementia,0.000726943561768008
Complete Cohort,62449,754,Random Forest Importance,Submitted_HIPPS_Code_3BHKS,0.0006986233523510551
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_2,0.0006915207386626842
Complete Cohort,62449,754,Random Forest Importance,Black_or_African_American,0.00068978030639283
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_18_1,0.0006835232881453105
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_9,0.0006741466229851911
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_Other,0.0006624129944964878
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_Other,0.0006581197033853694
Complete Cohort,62449,754,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_28_1,0.0006580290403140313
